%time,field.x,field.y,field.z
1487138117469912382,0.0,0.0,0.34493990888
1487138117479924035,0.0,0.0,0.338624027514
1487138117488407564,0.0,0.0,0.332210675625
1487138117500268380,0.0,0.0,0.325706970363
1487138117514615484,0.0,0.0,0.319120107001
1487138117520409351,0.0,0.0,0.312457348917
1487138117527401341,0.0,0.0,0.305726017432
1487138117541090696,0.0,0.0,0.298933481508
1487138117553208845,0.0,0.0,0.292087147334
1487138117563483455,0.0,0.0,0.285194447791
1487138117570527653,0.0,0.0,0.278262831822
1487138117579575890,0.0,0.0,0.271299753719
1487138117586334172,0.0,0.0,0.264312662338
1487138117599724861,0.0,0.0,0.257308990243
1487138117607808641,0.0,0.0,0.250296142821
1487138117619957415,0.0,0.0,0.243281487352
1487138117630555983,0.0,0.0,0.236272342066
1487138117641029010,0.0,0.0,0.229275965196
1487138117652876034,0.0,0.0,0.22229954404
1487138117665520307,0.0,0.0,0.215350184056
1487138117679159329,0.0,0.0,0.20843489799
1487138117690705063,0.0,0.0,0.201560595067
1487138117700449798,0.0,0.0,0.194734070252
1487138117712951114,0.0,0.0,0.187961993611
1487138117720979560,0.0,0.0,0.181250899759
1487138117731957169,0.0,0.0,0.174607177453
1487138117742678696,0.0,0.0,0.168037059313
1487138117756894592,0.0,0.0,0.161546611704
1487138117772261444,0.0,0.0,0.155141724794
1487138117780231100,0.0,0.0,0.148828102812
1487138117791346667,0.0,0.0,0.14261125451
1487138117801625652,0.0,0.0,0.136496483864
1487138117815944131,0.0,0.0,0.130488881026
1487138117833926188,0.0,0.0,0.124593313539
1487138117838845890,0.0,0.0,0.118814417853
1487138117855348074,0.0,0.0,0.113156591146
1487138117860447442,0.0,0.0,0.107623983471
1487138117873523464,0.0,0.0,0.102220490269
1487138117883990449,0.0,0.0,0.0969497452354
1487138117888741276,0.0,0.0,0.0918151135989
1487138117901551965,0.0,0.0,0.0868196858031
1487138117911979075,0.0,0.0,0.0819662716314
1487138117925779305,0.0,0.0,0.0772573947907
1487138117933908127,0.0,0.0,0.072695287977
1487138117952302642,0.0,0.0,0.0682818884474
1487138117965275373,0.0,0.0,0.0640188341196
1487138117977401106,0.0,0.0,0.0599074602239
1487138117983058139,0.0,0.0,0.0559487965309
1487138117989822504,0.0,0.0,0.0521435651802
1487138118005555023,0.0,0.0,0.0484921791318
1487138118015095634,0.0,0.0,0.0449947412685
1487138118022892956,0.0,0.0,0.0416510441719
1487138118036982728,0.0,0.0,0.0384605705976
1487138118044013384,0.0,0.0,0.0354224946769
1487138118053202496,0.0,0.0,0.0325356838694
1487138118060088902,0.0,0.0,0.0297987016933
1487138118071689886,0.0,0.0,0.02720981126
1487138118084687117,0.0,0.0,0.0247669796405
1487138118087457821,0.0,0.0,0.0224678830902
1487138118096852266,0.0,0.0,0.0203099131594
1487138118110075580,0.0,0.0,0.0182901837188
1487138118115146031,0.0,0.0,0.0164055389264
1487138118127655888,0.0,0.0,0.0146525621657
1487138118137326332,0.0,0.0,0.0130275859828
1487138118147508942,0.0,0.0,0.0115267030532
1487138118162379213,0.0,0.0,0.0101457782057
1487138118170521659,0.0,0.0,0.00888046153505
1487138118178161690,0.0,0.0,0.00772620263178
1487138118186411178,0.0,0.0,0.00667826596101
1487138118197316912,0.0,0.0,0.00573174741978
1487138118206854273,0.0,0.0,0.00488159210441
1487138118217962965,0.0,0.0,0.00412261332021
1487138118228195075,0.0,0.0,0.00344951286144
1487138118238996143,0.0,0.0,0.00285690260039
1487138118250420752,0.0,0.0,0.00233932740851
1487138118256999825,0.0,0.0,0.00189128945159
1487138118266485062,0.0,0.0,0.00150727388497
1487138118277523296,0.0,0.0,0.00118177598503
1487138118293668772,0.0,0.0,0.000909329750442
1487138118301573927,0.0,0.0,0.000684538004606
1487138118305742380,0.0,0.0,0.000502104038674
1487138118319609651,0.0,0.0,0.000356864821597
1487138118336311794,0.0,0.0,0.000243825820462
1487138118354493184,0.0,0.0,0.000158197459086
1487138118359679260,0.0,0.0,9.54332557939e-05
1487138118374389447,0.0,0.0,5.12696713173e-05
1487138118381352270,0.0,0.0,2.17677063148e-05
1487138118392168421,0.0,0.0,3.35628338632e-06
1487138118401308491,0.0,0.0,-7.12255027224e-06
1487138118413897640,0.0,0.0,-1.23665613927e-05
1487138118422107753,0.0,0.0,-1.45643748795e-05
1487138118429781158,0.0,0.0,-1.53445838436e-05
1487138118441343100,0.0,0.0,-1.57228897137e-05
1487138118454318540,-1.62742904519e-12,1.49048162806e-14,2.04375499249e-09
1487138118462987152,-2.56230828172e-11,2.34669120112e-13,3.21779334009e-08
1487138118475927967,-1.27637269891e-10,1.16896651526e-12,1.60289204831e-07
1487138118482166124,-3.96903627398e-10,3.63504367339e-12,4.98438793666e-07
1487138118492285110,-9.53342664253e-10,8.73119312225e-12,1.19722505598e-06
1487138118503698176,-1.94477329018e-09,1.78112150224e-11,2.442281667e-06
1487138118510724249,-3.54423025658e-09,3.24598489377e-11,4.45090881456e-06
1487138118520299069,-5.94738545231e-09,5.4469156762e-11,7.46883481549e-06
1487138118533390550,-9.37007101464e-09,8.58158381197e-11,1.17671055933e-05
1487138118540756456,-1.40459022324e-08,1.28639459715e-10,1.76390994767e-05
1487138118555143935,-2.02239982362e-08,1.85221580262e-10,2.5397664801e-05
1487138118561475218,-2.81667984859e-08,2.5796575278e-10,3.53723778136e-05
1487138118572425952,-3.81479730856e-08,3.49378386197e-10,4.79069184093e-05
1487138118588414679,-5.04504249701e-08,4.62050448374e-10,6.33565612396e-05
1487138118594524461,-6.53643820256e-08,5.98639992779e-10,8.20857797639e-05
1487138118603925656,-8.31855772256e-08,7.61855491258e-10,0.00010446596083
1487138118616075138,-1.04213514877e-07,9.54439955439e-10,0.000130873227397
1487138118626715706,-1.28749821092e-07,1.17915582952e-09,0.000161686367023
1487138118633416780,-1.57096676614e-07,1.43877063731e-09,0.000197284863784
1487138118640579770,-1.89555330149e-07,1.73604336655e-09,0.000238047031289
1487138118657687495,-2.26424690363e-07,2.07371157375e-09,0.000284348244481
1487138118663653028,-2.67999994737e-07,2.45447919283e-09,0.000336559267961
1487138118669905435,-3.14571553459e-07,2.88100503112e-09,0.000395044678549
1487138118681687377,-3.66423566596e-07,3.35589193639e-09,0.000460161379865
1487138118695841856,-4.23833012757e-07,3.88167661864e-09,0.000532257206691
1487138118704504094,-4.87068607509e-07,4.46082011081e-09,0.000611669616929
1487138118716039244,-5.56389829807e-07,5.09569885229e-09,0.000698724468981
1487138118730047057,-6.32046014729e-07,5.78859637974e-09,0.000793734882381
1487138118741715081,-7.14275510814e-07,6.54169560957e-09,0.000897000179571
1487138118754091689,-8.0330490032e-07,7.35707169668e-09,0.00100880490668
1487138118760982429,-8.99348280739e-07,8.2366854542e-09,0.00112941793126
1487138118772823120,-1.00260660593e-06,9.1823773192e-09,0.00125909161481
1487138118780805483,-1.11326708521e-06,1.01958618494e-08,0.00139806105824
1487138118794676296,-1.23150263885e-06,1.12787227363e-08,0.00154654341798
1487138118802992451,-1.3574714083e-06,1.24324083194e-08,0.00170473729096
1487138118810679398,-1.49131631965e-06,1.36582275883e-08,0.00187282216637
1487138118824892794,-1.63316469868e-06,1.49573466569e-08,0.00205095794227
1487138118831905909,-1.78312793599e-06,1.63307856974e-08,0.00223928450505
1487138118842927393,-1.94130120077e-06,1.77794163174e-08,0.00243792136991
1487138118855922291,-2.10776320152e-06,1.93039593694e-08,0.00264696738045
1487138118869015772,-2.28257599235e-06,2.0904983177e-08,0.00286650046538
1487138118884576499,-2.46578482339e-06,2.25829021642e-08,0.00309657745069
1487138118899411811,-2.6574180338e-06,2.43379758757e-08,0.00333723392523
1487138118909110547,-2.85748698594e-06,2.61703083745e-08,0.0035884841581
1487138118916559703,-3.06598603929e-06,2.80798480022e-08,0.00385032106587
1487138118926517397,-3.28289256274e-06,3.00663874926e-08,0.00412271622804
1487138118939148295,-3.50816698381e-06,3.21295644214e-08,0.00440561994881
1487138118955311897,-3.74175287344e-06,3.42688619836e-08,0.00469896136359
1487138118966805589,-3.98357706502e-06,3.64836100831e-08,0.00500264858848
1487138118981157401,-4.23354980628e-06,3.87729867241e-08,0.00531656891098
1487138118992826343,-4.49156494273e-06,4.11360196909e-08,0.00564058902045
1487138119000148040,-4.75750013139e-06,4.35715885058e-08,0.00597455527639
1487138119010558192,-5.03121708345e-06,4.60784266508e-08,0.00631829401326
1487138119020100470,-5.31256183461e-06,4.86551240439e-08,0.00667161187998
1487138119033665658,-5.60136504189e-06,5.13001297577e-08,0.0070342962126
1487138119036379030,-5.89744230558e-06,5.40117549676e-08,0.00740611543874
1487138119047826013,-6.20059451529e-06,5.67881761211e-08,0.00778681951199
1487138119065034405,-6.51060821859e-06,5.96274383141e-08,0.00817614037502
1487138119073587892,-6.82725601141e-06,6.25274588666e-08,0.00857379244974
1487138119089584202,-7.15029694875e-06,6.54860310837e-08,0.00897947315314
1487138119094495987,-7.47947697472e-06,6.85008281945e-08,0.00939286343731
1487138119103381682,-7.81452937065e-06,7.15694074562e-08,0.00981362835221
1487138119114372958,-8.15517522029e-06,7.4689214414e-08,0.0102414176298
1487138119119631242,-8.50112389083e-06,7.78575873074e-08,0.0106758662883
1487138119128963145,-8.85207352883e-06,8.10717616117e-08,0.0111165952548
1487138119140248546,-9.20771156988e-06,8.43288747054e-08,0.0115632120053
1487138119151103905,-9.56771526095e-06,8.76259706549e-08,0.0120153112208
1487138119160895724,-9.93175219444e-06,9.09600051053e-08,0.012472475458
1487138119171247376,-1.02994808529e-05,9.43278502689e-08,0.0129342758331
1487138119181241736,-1.06705511634e-05,9.77263000027e-08,0.0134002727185
1487138119191819221,-1.10446050607e-05,1.01152074966e-07,0.0138700164492
1487138119207906698,-1.14212770577e-05,1.04601827845e-07,0.0143430480403
1487138119214038272,-1.18001948233e-05,1.08072148646e-07,0.0148188999118
1487138119232144246,-1.21809797659e-05,1.11559570037e-07,0.0152970966214
1487138119232212329,-1.25632476212e-05,1.15060572734e-07,0.0157771556034
1487138119239920985,-1.29466090451e-05,1.18571590929e-07,0.0162585879125
1487138119246445767,-1.33306702088e-05,1.22089017741e-07,0.0167408989716
1487138119265855697,-1.37150333969e-05,1.25609210693e-07,0.0172235893225
1487138119276873348,-1.40992976063e-05,1.291284972e-07,0.0177061553786
1487138119291851409,-1.44830591464e-05,1.32643180061e-07,0.0181880901782
1487138119296346195,-1.48659122386e-05,1.36149542953e-07,0.0186688841372
1487138119309870300,-1.5247449615e-05,1.39643855913e-07,0.0191480258014
1487138119321000950,-1.56272631152e-05,1.43122380804e-07,0.0196250025959
1487138119332495059,-1.60049442808e-05,1.4658137676e-07,0.0200993015713
1487138119345462957,-1.63800849465e-05,1.50017105602e-07,0.0205704101466
1487138119357127523,-1.67522778273e-05,1.53425837209e-07,0.0210378168461
1487138119366545259,-1.71211171008e-05,1.56803854857e-07,0.0215010120309
1487138119381908821,-1.74861989843e-05,1.60147460503e-07,0.0219594886237
1487138119387897895,-1.78471223058e-05,1.63452980015e-07,0.0224127428256
1487138119399045754,-1.82034890681e-05,1.66716768337e-07,0.0228602748249
1487138119408926323,-1.8554905006e-05,1.69935214591e-07,0.0233015894964
1487138119417909977,-1.04078956311e-30,9.76105776522e-31,7.96976142061e-31
1487138119427922671,-1.61078292891e-09,1.51067467764e-09,1.2334438818e-09
1487138119438331822,-2.53609977711e-08,2.37848417966e-08,1.94199770539e-08
1487138119455666422,-1.26331735346e-07,1.1848036762e-07,9.67374951991e-08
1487138119467532488,-3.92843908811e-07,3.68429125164e-07,3.00817016528e-07
1487138119472394273,-9.43591423221e-07,8.8494833388e-07,7.22547429694e-07
1487138119485022754,-1.92488122636e-06,1.80525213806e-06,1.47396208518e-06
1487138119494656324,-3.50797818807e-06,3.28996149882e-06,2.68620565824e-06
1487138119509133553,-5.88655277228e-06,5.52071049022e-06,4.50757972456e-06
1487138119516674584,-9.27422948269e-06,8.69784710624e-06,7.10166550247e-06
1487138119535275390,-1.39022340801e-05,1.30382267008e-05,1.06455222288e-05
1487138119541872422,-2.00171375862e-05,1.87730961989e-05,1.53279596482e-05
1487138119556384943,-2.78786951055e-05,2.61460672335e-05,2.13478831085e-05
1487138119560642353,-3.77577775142e-05,3.54111763773e-05,2.89127097685e-05
1487138119568220259,-4.99343940812e-05,4.68310306555e-05,3.82368544362e-05
1487138119580160700,-6.46958041039e-05,6.06750365417e-05,4.95402835689e-05
1487138119587838772,-8.23347156582e-05,7.72177106525e-05,6.3047135981e-05
1487138119598440715,-0.000103147569578,9.67370703772e-05,7.8984408816e-05
1487138119612288445,-0.0001274329068,0.000119513102688,9.75807073521e-05
1487138119617672354,-0.000155489817218,0.0001458263094,0.000119065057228
1487138119635199995,-0.000187616468223,0.000175956327154,0.000143665777681
1487138119646855478,-0.000224108711101,0.000210180620434,0.000171609414411
1487138119653372261,-0.000265258763499,0.000248773245911,0.000203119730688
1487138119665049077,-0.000311353966175,0.000292003686459,0.000238416755344
1487138119673206315,-0.000362675612262,0.000340135753179,0.000277715886288
1487138119682673635,-0.000419497847296,0.000393426553796,0.000321227048219
1487138119696361157,-0.000482086638291,0.000452125525793,0.000369153903196
1487138119705184769,-0.000550698810124,0.000516473532695,0.000421693112765
1487138119714137048,-0.000625581147554,0.000586702021886,0.000479033650328
1487138119721361329,-0.000706969561173,0.000663032242406,0.000541356162487
1487138119728903568,-0.000795088315642,0.000745674521144,0.000608832378066
1487138119741116883,-0.000890149318559,0.000834827595903,0.000681624563567
1487138119755645696,-0.000992351468321,0.000930678003792,0.000759885023807
1487138119760432564,-0.00110188005938,0.00103339952345,0.000843755646489
1487138119771235715,-0.00121890624328,0.00114315266957,0.000933367489508
1487138119778599537,-0.00134358654393,0.00126008423831,0.00102884040975
1487138119793647182,-0.00147606242549,0.001384326902,0.00113028273225
1487138119804994208,-0.00161645991136,0.00151599885188,0.00123779095838
1487138119816291900,-0.00176488925281,0.00165520348725,0.00135144951214
1487138119825542136,-0.00192144464557,0.00180202914969,0.00147133052314
1487138119836858453,-0.00208620399303,0.00195654890106,0.00159749364529
1487138119842834236,-0.0022592287146,0.00211882034362,0.00172998590996
1487138119848032395,-0.00244056359755,0.00228888548122,0.00186884161265
1487138119863754622,-0.00263023669115,0.00246677061991,0.00201408223187
1487138119871294028,-0.00282825924152,0.00265248630694,0.00216571637925
1487138119880715931,-0.00303462566582,0.00284602730646,0.00232373977976
1487138119890661042,-0.00324931356439,0.003047372611,0.00248813528107
1487138119907822059,-0.00347228376951,0.00325648548707,0.00265887289082
1487138119915829630,-0.00370348042926,0.00347331355397,0.00283590984089
1487138119927795446,-0.0039428311254,0.0036977888942,0.00301919067759
1487138119934017312,-0.00419024702364,0.00392982819449,0.00320864737682
1487138119941248135,-0.00444562305529,0.00416933291608,0.00340419948311
1487138119953026243,-0.00470883812869,0.00441618949313,0.00360575427154
1487138119960710440,-0.00497975536949,0.00467026955789,0.00381320693171
1487138119969272511,-0.00525822238817,0.00493143019177,0.00402644077262
1487138119982802075,-0.00554407157382,0.00519951420076,0.00424532744763
1487138119988134151,-0.00583712041283,0.00547435041435,0.00446972719848
1487138120001354131,-0.00613717183135,0.00575575400666,0.0046994891175
1487138120009184578,-0.0064440145602,0.00604352683876,0.00493445142711
1487138120022249476,-0.00675742352124,0.00633745782095,0.00517444177561
1487138120029125008,-0.00707716023393,0.00663732329407,0.00541927754853
1487138120039316160,-0.00740297324092,0.00694288742867,0.00566876619451
1487138120052492224,-0.00773459855161,0.00725390264097,0.00592270556499
1487138120061967252,-0.00807176010255,0.00757011002467,0.00618088426671
1487138120089409587,-0.00841417023361,0.00789123979751,0.00644308202635
1487138120089518212,-0.00876153017877,0.00821701176157,0.00670907006636
1487138120089583295,-0.00911353057059,0.00854713577638,0.00697861149125
1487138120104490440,-0.00946985195724,0.00888131224381,0.00725146168348
1487138120134533897,-0.00983016533105,0.0092192326038,0.00752736870822
1487138120165255561,-0.0101941326677,0.00956057984002,0.00780607372623
1487138120191245856,-0.0105614074749,0.00990502899441,0.00808731141398
1487138120220185189,-0.0109316353496,0.0102522476899,0.0083708103904
1487138120254285598,-0.0113044545431,0.0106018966603,0.00865629364951
1487138120285130137,-0.0116794965327,0.0109536302862,0.00894347899815
1487138120308868561,-0.0120563865989,0.0113070971368,0.00923207949808
1487138120331729194,-0.0124347444078,0.0116619405157,0.00952180391194
1487138120343171719,-0.0128141845974,0.012017799011,0.00981235715215
1487138120352337831,-0.0131943173673,0.0123743070481,0.0101034407323
1487138120360834402,-0.0135747490698,0.0127310954443,0.0103947532201
1487138120369087057,-0.0139550828033,0.0130877919654,0.0106859906917
1487138120381836080,-0.0143349190063,0.0134440218823,0.0109768471863
1487138120389083570,-0.0147138560505,0.0137994085278,0.0112670151604
1487138120402145467,-0.0150914908335,0.014153573852,0.0115561859421
1487138120412402578,-0.0154674193695,0.0145061389768,0.0118440501827
1487138120422977187,-0.015841237378,0.0148567247476,0.012130298308
1487138120433594880,-0.0162125408683,0.0152049522816,0.0124146209656
1487138120438265832,-0.0165809267212,0.0155504435133,0.0126967094707
1487138120450414856,-0.0169459932649,0.0158928217347,0.0129762562466
1487138120461493465,-0.0173073408466,0.0162317121314,0.0132529552628
1487138120470666910,-0.0176645723974,0.0165667423123,0.0135265024674
1487138120480600437,-0.018017293991,0.0168975428335,0.0137965962148
1487138120497336829,-0.0183651153945,0.017223747715,0.0140629376877
1487138120506770274,-0.018707650612,0.0175449949508,0.0143252313133
1487138120512165350,-0.0190445184194,0.0178609270097,0.0145831851728
1487138120520179130,-0.0193753428899,0.0181711913288,0.0148365114037
1487138120533013028,-0.0196997539102,0.0184754407975,0.0150849265951
1487138120545984967,-0.0200173876863,0.0187733342317,0.0153281521751
1487138120556443577,-0.0203278872386,0.0190645368382,0.0155659147902
1487138120564376066,-0.0206309028857,0.0193487206685,0.015797946675
1487138120571319597,-0.0209260927167,0.0196255650615,0.0160239860145
1487138120582373706,-0.021213123051,0.0198947570752,0.016243777296
1487138120591489735,-0.0214916688852,0.0201559919055,0.0164570716515
1487138120599808181,-0.0217614143278,0.0204089732936,0.01666362719
1487138120612254996,-0.0220220530189,0.0206534139204,0.0168632093196
1487138120619798152,-0.0222732885374,0.0208890357876,0.0170555910587
1487138120630765053,-0.0225148347925,0.0211155705854,0.0172405533363
1487138120641017913,-0.0227464164016,0.0213327600467,0.0174178852811
1487138120652648938,-0.0229677690521,0.0215403562862,0.0175873844984
1487138120665036336,-0.0231786398483,0.0217381221264,0.0177488573362
1487138120677001944,-0.0233787876424,0.0219258314073,0.0179021191381
1487138120683515726,-0.0235679833493,0.022103269282,0.0180469944848
1487138120691924423,-0.0237460102449,0.0222702324963,0.0181833174222
1487138120699570411,-0.0239126642479,0.0224265296535,0.0183109316777
1487138120710639520,-0.0240677541848,0.022571981462,0.0184296908623
1487138120720932172,-0.0242111020369,0.022706420968,0.0185394586607
1487138120729167119,-0.0243425431713,0.022829693771,0.0186401090072
1487138120742160475,-0.0244619265527,0.0229416582236,0.0187315262485
1487138120753115459,-0.0245691149382,0.0230421856134,0.0188136052932
1487138120765587232,-0.0246639850545,0.0231311603294,0.0188862517463
1487138120775314593,-0.0247464277557,0.0232084800103,0.0189493820314
1487138120783074749,-0.0248163481642,0.023274055676,0.0190029234976
1487138120792509068,-0.0248736657917,0.0233278118418,0.0190468145127
1487138120801275056,-0.0249183146433,0.0233696866153,0.0190810045425
1487138120814497412,-0.0249502433014,0.0233996317759,0.0191054542154
1487138120829527890,-0.0249694149916,0.023417612836,0.0191201353731
1487138120864643714,-0.0249758076304,0.0234236090857,0.019125031106
1487138120891494175,-0.0249694138527,0.0234176136192,0.0191201357757
1487138120923384962,-0.0249502410217,0.0233996333434,0.0191054550217
1487138120953012419,-0.0249183112193,0.0233696889693,0.019081005754
1487138120986667995,-0.024873661218,0.0233278149855,0.0190468161323
1487138121019507740,-0.0248163424335,0.0232740596138,0.0190029255287
1487138121044875578,-0.0247464208592,0.0232084847478,0.0189493844786
1487138121073633494,-0.0246639769812,0.023131165873,0.0188862546149
1487138121107988778,-0.0245691056756,0.0230421919708,0.0188136085893
1487138121137024319,-0.0244619160863,0.0229416654036,0.0187315299794
1487138121165621736,-0.0243425314848,0.0228297017836,0.0186401131808
1487138121194390611,-0.0242110891122,0.022706429824,0.018539463286
1487138121223192778,-0.0240677400018,0.0225719911737,0.0184296959491
