%time,field.x,field.y,field.z
1487138115418592646,-0.763480603695,-1.33333134651,0.0835825875401
1487138115434883623,-0.763480603695,-1.33333134651,0.0835825875997
1487138115451225641,-0.763480603695,-1.33333134651,0.0835825894207
1487138115461074460,-0.763480603695,-1.33333134651,0.0835826016301
1487138115474536065,-0.763480603695,-1.33333134651,0.0835826461203
1487138115480159599,-0.763480603695,-1.33333134651,0.0835827639122
1487138115492725955,-0.763480603695,-1.33333134651,0.0835830204993
1487138115501165235,-0.763480603695,-1.33333134651,0.0835835106929
1487138115510893804,-0.763480603695,-1.33333134651,0.0835843629871
1487138115521266456,-0.763480603695,-1.33333134651,0.0835857434623
1487138115531996315,-0.763480603695,-1.33333134651,0.0835878592463
1487138115544974796,-0.763480603695,-1.33333134651,0.0835909615501
1487138115554196116,-0.763480603695,-1.33333134651,0.0835953482965
1487138115564379727,-0.763480603695,-1.33333134651,0.0836013663593
1487138115574884503,-0.763480603695,-1.33333134651,0.0836094134291
1487138115580930911,-0.763480603695,-1.33333134651,0.0836199395225
1487138115591303021,-0.763480603695,-1.33333134651,0.0836334481518
1487138115600509758,-0.763480603695,-1.33333134651,0.0836504971704
1487138115611168284,-0.763480603695,-1.33333134651,0.0836716993088
1487138115622129018,-0.763480603695,-1.33333134651,0.0836977224178
1487138115633483793,-0.763480603695,-1.33333134651,0.0837292894328
1487138115643145279,-0.763480603695,-1.33333134651,0.0837671780744
1487138115651172018,-0.763480603695,-1.33333134651,0.0838122202981
1487138115660416838,-0.763480603695,-1.33333134651,0.0838653015089
1487138115670819322,-0.763480603695,-1.33333134651,0.0839273595533
1487138115680196351,-0.763480603695,-1.33333134651,0.0839993835013
1487138115691374668,-0.763480603695,-1.33333134651,0.0840824122323
1487138115701644903,-0.763480603695,-1.33333134651,0.0841775328379
1487138115712362471,-0.763480603695,-1.33333134651,0.0842858788517
1487138115721683040,-0.763480603695,-1.33333134651,0.0844086283209
1487138115730811027,-0.763480603695,-1.33333134651,0.0845470017284
1487138115743554634,-0.763480603695,-1.33333134651,0.0847022597796
1487138115751042415,-0.763480603695,-1.33333134651,0.0848757010627
1487138115763630521,-0.763480603695,-1.33333134651,0.0850686595943
1487138115773215382,-0.763480603695,-1.33333134651,0.0852825022604
1487138115781408787,-0.763480603695,-1.33333134651,0.0855186261635
1487138115793206937,-0.763480603695,-1.33333134651,0.0857784558843
1487138115803150006,-0.763480603695,-1.33333134651,0.0860634406695
1487138115810494287,-0.763480603695,-1.33333134651,0.0863750515533
1487138115820340064,-0.763480603695,-1.33333134651,0.0867147784223
1487138115832834588,-0.763480603695,-1.33333134651,0.0870841270326
1487138115844429488,-0.763480603695,-1.33333134651,0.0874846159875
1487138115854710514,-0.763480603695,-1.33333134651,0.0879177736837
1487138115864295417,-0.763480603695,-1.33333134651,0.0883851352342
1487138115877097649,-0.763480603695,-1.33333134651,0.0888882393753
1487138115890331046,-0.763480603695,-1.33333134651,0.0894286253657
1487138115905451899,-0.763480603695,-1.33333134651,0.0900078298836
1487138115910924016,-0.763480603695,-1.33333134651,0.0906273839305
1487138115919393171,-0.763480603695,-1.33333134651,0.0912888097459
1487138115926033786,-0.763480603695,-1.33333134651,0.0919936177417
1487138115932777360,-0.763480603695,-1.33333134651,0.0927433034612
1487138115941758180,-0.763480603695,-1.33333134651,0.0935393445682
1487138115954121120,-0.763480603695,-1.33333134651,0.0943831978725
1487138115963583898,-0.763480603695,-1.33333134651,0.0952762963976
1487138115973789550,-0.763480603695,-1.33333134651,0.0962200464949
1487138115985403658,-0.763480603695,-1.33333134651,0.0972158250092
1487138115994162104,-0.763480603695,-1.33333134651,0.0982649765015
1487138116009075207,-0.763480603695,-1.33333134651,0.099368810532
1487138116021289190,-0.763480603695,-1.33333134651,0.100528599009
1487138116027228139,-0.763480603695,-1.33333134651,0.101745573607
1487138116034940837,-0.763480603695,-1.33333134651,0.103020923258
1487138116049919023,-0.763480603695,-1.33333134651,0.104355791717
1487138116054081434,-0.763480603695,-1.33333134651,0.105751275213
1487138116063417587,-0.763480603695,-1.33333134651,0.107208420179
1487138116072868615,-0.763480603695,-1.33333134651,0.108728221068
1487138116086575845,-0.763480603695,-1.33333134651,0.110311618262
1487138116093718293,-0.763480603695,-1.33333134651,0.111959496071
1487138116101811740,-0.763480603695,-1.33333134651,0.113672680823
1487138116134081943,-0.763480603695,-1.33333134651,0.115451939056
1487138116162981818,-0.763480603695,-1.33333134651,0.117297975802
1487138116195471729,-0.763480603695,-1.33333134651,0.11921143298
1487138116222517731,-0.763480603695,-1.33333134651,0.12119288788
1487138116253138104,-0.763480603695,-1.33333134651,0.123242851763
1487138116280625356,-0.763480603695,-1.33333134651,0.125361768553
1487138116313549766,-0.763480603695,-1.33333134651,0.127550013644
1487138116336638858,-0.763480603695,-1.33333134651,0.129807892811
1487138116347161759,-0.763480603695,-1.33333134651,0.13213564123
1487138116356179413,-0.763480603695,-1.33333134651,0.134533422602
1487138116368691936,-0.763480603695,-1.33333134651,0.137001328391
1487138116375757218,-0.763480603695,-1.33333134651,0.139539377169
1487138116389722656,-0.763480603695,-1.33333134651,0.142147514071
1487138116399784683,-0.763480603695,-1.33333134651,0.144825610362
1487138116410928500,-0.763480603695,-1.33333134651,0.147573463102
1487138116418419323,-0.763480603695,-1.33333134651,0.15039079494
1487138116434688007,-0.763480603695,-1.33333134651,0.153277253998
1487138116448948862,-0.763480603695,-1.33333134651,0.15623241387
1487138116449004820,-0.763480603695,-1.33333134651,0.159255773734
1487138116458601931,-0.763480603695,-1.33333134651,0.162346758565
1487138116470740122,-0.763480603695,-1.33333134651,0.16550471945
1487138116476194947,-0.763480603695,-1.33333134651,0.168728934016
1487138116499140122,-0.763480603695,-1.33333134651,0.17201860696
1487138116499218872,-0.763480603695,-1.33333134651,0.175372870675
1487138116510756230,-0.763480603695,-1.33333134651,0.178790785983
1487138116519662051,-0.763480603695,-1.33333134651,0.182271342968
1487138116531010909,-0.763480603695,-1.33333134651,0.185813461899
1487138116538638815,-0.763480603695,-1.33333134651,0.189415994261
1487138116551311505,-0.763480603695,-1.33333134651,0.193077723869
1487138116557116997,-0.763480603695,-1.33333134651,0.196797368081
1487138116566760149,-0.763480603695,-1.33333134651,0.200573579098
1487138116580599421,-0.763480603695,-1.33333134651,0.204404945355
1487138116590075866,-0.763480603695,-1.33333134651,0.208289992996
1487138116603996762,-0.763480603695,-1.33333134651,0.21222718743
1487138116612791916,-0.763480603695,-1.33333134651,0.216214934978
1487138116620222322,-0.763480603695,-1.33333134651,0.220251584584
1487138116631866763,-0.763480603695,-1.33333134651,0.224335429614
1487138116644370662,-0.763480603695,-1.33333134651,0.228464709729
1487138116654075065,-0.763480603695,-1.33333134651,0.232637612814
1487138116668049919,-0.763480603695,-1.33333134651,0.236852277
1487138116679241486,-0.763480603695,-1.33333134651,0.241106792724
1487138116684834353,-0.763480603695,-1.33333134651,0.245399204874
1487138116694927922,-0.763480603695,-1.33333134651,0.249727514981
1487138116707066821,-0.763480603695,-1.33333134651,0.25408968347
1487138116711788064,-0.763480603695,-1.33333134651,0.258483631969
1487138116718831471,-0.763480603695,-1.33333134651,0.262907245661
1487138116727795416,-0.763480603695,-1.33333134651,0.267358375687
1487138116736841070,-0.763480603695,-1.33333134651,0.271834841599
1487138116751633381,-0.763480603695,-1.33333134651,0.276334433839
1487138116756839041,-0.763480603695,-1.33333134651,0.280854916271
1487138116770390604,-0.763480603695,-1.33333134651,0.285394028741
1487138116776185429,-0.763480603695,-1.33333134651,0.289949489661
1487138116787906079,-0.763480603695,-1.33333134651,0.294518998635
1487138116796019359,-0.763480603695,-1.33333134651,0.299100239096
1487138116807488592,-0.763480603695,-1.33333134651,0.303690880972
1487138116816997953,-0.763480603695,-1.33333134651,0.308288583364
1487138116829833602,-0.763480603695,-1.33333134651,0.312890997244
1487138116856877646,-0.763480603695,-1.33333134651,0.317495768154
1487138116885597854,-0.763480603695,-1.33333134651,0.322100538923
1487138116914002896,-0.763480603695,-1.33333134651,0.326702952379
1487138116953376298,-0.763480603695,-1.33333134651,0.331300654065
1487138116980020717,-0.763480603695,-1.33333134651,0.33589129495
1487138117015990707,-0.763480603695,-1.33333134651,0.340472534136
1487138117045477206,-0.763480603695,-1.33333134651,0.345042041548
1487138117071518793,-0.763480603695,-1.33333134651,0.349597500619
1487138117100647334,-0.763480603695,-1.33333134651,0.354136610948
1487138117139538111,-0.763480603695,-1.33333134651,0.358657090949
1487138117172042064,-0.763480603695,-1.33333134651,0.363156680461
1487138117196618570,-0.763480603695,-1.33333134651,0.367633143347
1487138117228062066,-0.763480603695,-1.33333134651,0.372084270047
1487138117258780397,-0.763480603695,-1.33333134651,0.376507880106
1487138117266876218,-0.763480603695,-1.33333134651,0.380901824664
1487138117279276200,-0.763480603695,-1.33333134651,0.385263988899
1487138117289503477,-0.763480603695,-1.33333134651,0.389592294434
1487138117297719174,-0.763480603695,-1.33333134651,0.393884701688
1487138117312478652,-0.763480603695,-1.33333134651,0.398139212189
1487138117323348970,-0.763480603695,-1.33333134651,0.402353870817
1487138117333980954,-0.763480603695,-1.33333134651,0.406526768007
1487138117345305396,-0.763480603695,-1.33333134651,0.410656041878
1487138117355507090,-0.763480603695,-1.33333134651,0.414739880314
1487138117366931532,-0.763480603695,-1.33333134651,0.418776522966
1487138117379194681,-0.763480603695,-1.33333134651,0.422764263193
1487138117385279130,-0.763480603695,-1.33333134651,0.426701449933
1487138117398285111,-0.763480603695,-1.33333134651,0.430586489497
1487138117407442890,-0.763480603695,-1.33333134651,0.434417847287
1487138117422203910,-0.763480603695,-1.33333134651,0.438194049438
1487138117428755650,-0.763480603695,-1.33333134651,0.441913684377
1487138117441840715,-0.763480603695,-1.33333134651,0.445575404294
1487138117451138660,-0.763480603695,-1.33333134651,0.44917792654
1487138117462333893,-0.763480603695,-1.33333134651,0.452720034917
1487138117469912382,-0.763480603695,-1.33333134651,0.456200580901
1487138117479924035,-0.763480603695,-1.33333134651,0.459618484752
1487138117488407564,-0.763480603695,-1.33333134651,0.46297273654
1487138117500268380,-0.763480603695,-1.33333134651,0.466262397078
1487138117514615484,-0.763480603695,-1.33333134651,0.469486598746
1487138117520409351,-0.763480603695,-1.33333134651,0.472644546229
1487138117527401341,-0.763480603695,-1.33333134651,0.475735517141
1487138117541090696,-0.763480603695,-1.33333134651,0.478758862559
